Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Region,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Previous Purchases,Payment Method,Frequency of Purchases, Frequency Per Year
3078,60,Female,Sweater,Clothing,88,Illinois,Midwest,S,Red,Spring,3,No,Store Pickup,33,Debit Card,Bi-Weekly,104
3079,32,Female,Belt,Accessories,95,Alaska,West,M,Blue,Spring,2.5,No,2-Day Shipping,24,Bank Transfer,Bi-Weekly,104
3080,48,Female,Belt,Accessories,31,Wyoming,West,M,Maroon,Fall,4,No,Store Pickup,4,Bank Transfer,Annually,1
3081,69,Female,Hoodie,Clothing,42,Colorado,West,L,Yellow,Spring,4.1,No,Next Day Air,5,Cash,Bi-Weekly,104
3082,64,Female,Sneakers,Footwear,44,Vermont,Northeast,L,Pink,Winter,4.9,No,Next Day Air,11,Credit Card,Weekly,52
3083,56,Female,T-shirt,Clothing,99,Utah,West,M,Maroon,Spring,4,No,Next Day Air,20,Bank Transfer,Annually,1
3084,22,Female,Pants,Clothing,20,Illinois,Midwest,S,Purple,Summer,3.5,No,Store Pickup,28,PayPal,Quarterly,4
3085,46,Female,Scarf,Accessories,37,Idaho,West,S,Indigo,Spring,3.2,No,Store Pickup,43,PayPal,Monthly,12
3086,24,Female,Sweater,Clothing,50,Nevada,West,L,Gray,Winter,2.8,No,Store Pickup,10,Venmo,Quarterly,4
3087,47,Female,Handbag,Accessories,73,Utah,West,M,Lavender,Summer,3.5,No,Next Day Air,26,Venmo,Quarterly,4
3088,62,Female,Shirt,Clothing,84,North Carolina,South,M,Charcoal,Spring,3.1,No,Free Shipping,29,Bank Transfer,Monthly,12
3089,34,Female,Dress,Clothing,64,Arkansas,South,M,Teal,Spring,3.3,No,Store Pickup,35,Bank Transfer,Quarterly,4
3090,50,Female,Sandals,Footwear,21,North Carolina,South,L,Blue,Fall,4.6,No,Free Shipping,23,Cash,Bi-Weekly,104
3091,29,Female,Shirt,Clothing,36,Texas,South,M,Peach,Summer,4.9,No,Store Pickup,15,Bank Transfer,Quarterly,4
3092,68,Female,Dress,Clothing,81,Nevada,West,L,Orange,Winter,3.4,No,2-Day Shipping,46,Credit Card,Annually,1
3093,52,Female,Sunglasses,Accessories,54,Utah,West,L,Silver,Fall,3.5,No,Next Day Air,14,Bank Transfer,Bi-Weekly,104
3094,29,Female,Socks,Clothing,63,Pennsylvania,Northeast,L,Red,Summer,4.8,No,Store Pickup,17,Cash,Quarterly,4
3095,22,Female,Sandals,Footwear,59,Georgia,South,M,Gray,Summer,2.7,No,Store Pickup,9,Cash,Weekly,52
3096,62,Female,Hat,Accessories,53,Minnesota,Midwest,S,Beige,Fall,3.4,No,Standard,13,Venmo,Fortnightly,26
3097,69,Female,Shirt,Clothing,63,Kansas,Midwest,L,White,Winter,3.5,No,Next Day Air,20,Bank Transfer,Monthly,12
3098,48,Female,Shoes,Footwear,33,Delaware,South,M,Silver,Fall,3.7,No,Free Shipping,39,Bank Transfer,Quarterly,4
3099,66,Female,Pants,Clothing,64,New Mexico,West,L,Cyan,Summer,3.3,No,Next Day Air,50,Bank Transfer,Quarterly,4
3100,42,Female,Shirt,Clothing,98,Michigan,Midwest,S,Maroon,Fall,2.9,No,Free Shipping,21,Bank Transfer,Bi-Weekly,104
3101,50,Female,Hat,Accessories,85,Vermont,Northeast,L,Purple,Winter,3.9,No,Express,3,Bank Transfer,Weekly,52
3102,32,Female,Jewelry,Accessories,82,Idaho,West,S,Brown,Summer,2.7,No,Express,9,PayPal,Fortnightly,26
3103,51,Female,Jacket,Outerwear,85,South Dakota,Midwest,M,Green,Summer,4.3,No,Standard,29,Cash,Bi-Weekly,104
3104,27,Female,Shirt,Clothing,37,Illinois,Midwest,S,Peach,Winter,3,No,2-Day Shipping,42,Bank Transfer,Weekly,52
3105,43,Female,Pants,Clothing,56,Georgia,South,S,Turquoise,Summer,5,No,2-Day Shipping,41,Debit Card,Fortnightly,26
3106,48,Female,Skirt,Clothing,33,Oregon,West,M,Olive,Fall,2.7,No,Express,17,Debit Card,Monthly,12
3107,62,Female,Sandals,Footwear,57,Alabama,South,M,Yellow,Winter,4.7,No,Next Day Air,20,PayPal,Annually,1
3108,65,Female,Blouse,Clothing,31,Hawaii,West,L,Gray,Winter,4.6,No,Standard,18,Credit Card,Bi-Weekly,104
3109,50,Female,Socks,Clothing,69,Oregon,West,M,Purple,Fall,3.2,No,2-Day Shipping,7,PayPal,Monthly,12
3110,60,Female,Jacket,Outerwear,92,Illinois,Midwest,M,Gray,Winter,4.3,No,Free Shipping,47,Bank Transfer,Fortnightly,26
3111,19,Female,Handbag,Accessories,46,Texas,South,L,Lavender,Fall,4.6,No,Next Day Air,2,Bank Transfer,Bi-Weekly,104
3112,21,Female,Belt,Accessories,81,Kansas,Midwest,XL,Indigo,Spring,4.9,No,Free Shipping,25,Debit Card,Quarterly,4
3113,19,Female,Blouse,Clothing,97,Texas,South,S,Green,Fall,3.8,No,Express,26,Venmo,Annually,1
3114,46,Female,Shirt,Clothing,93,Nebraska,Midwest,L,Green,Summer,2.6,No,Express,2,Debit Card,Weekly,52
3115,21,Female,Handbag,Accessories,56,Arkansas,South,M,Olive,Spring,4.7,No,Store Pickup,45,Venmo,Bi-Weekly,104
3116,26,Female,Scarf,Accessories,53,South Dakota,Midwest,M,Charcoal,Fall,4.1,No,Free Shipping,9,Bank Transfer,Bi-Weekly,104
3117,50,Female,Coat,Outerwear,66,Montana,West,L,Gray,Spring,3.7,No,Store Pickup,1,Venmo,Weekly,52
3118,43,Female,Hoodie,Clothing,50,Florida,South,M,Olive,Fall,3,No,Free Shipping,4,PayPal,Bi-Weekly,104
3119,61,Female,Shorts,Clothing,97,Virginia,South,L,Blue,Summer,4.7,No,Standard,31,Debit Card,Quarterly,4
3120,63,Female,Sandals,Footwear,79,Louisiana,South,XL,Silver,Winter,4.7,No,2-Day Shipping,21,Credit Card,Quarterly,4
3121,46,Female,Shirt,Clothing,76,Louisiana,South,M,Magenta,Fall,4,No,Store Pickup,32,Debit Card,Fortnightly,26
3122,63,Female,Hoodie,Clothing,38,Louisiana,South,L,Black,Fall,2.6,No,Standard,16,Venmo,Weekly,52
3123,23,Female,Socks,Clothing,45,Georgia,South,M,Pink,Fall,3,No,Express,34,Credit Card,Fortnightly,26
3124,57,Female,Handbag,Accessories,77,Iowa,Midwest,XL,Red,Fall,3.3,No,Next Day Air,40,Venmo,Bi-Weekly,104
3125,57,Female,Jewelry,Accessories,51,California,West,M,Peach,Summer,3.4,No,Standard,4,Cash,Quarterly,4
3126,33,Female,Coat,Outerwear,26,Oregon,West,L,Lavender,Spring,4,No,Standard,3,Cash,Quarterly,4
3127,57,Female,Sunglasses,Accessories,76,Maine,Northeast,L,Lavender,Winter,2.6,No,Store Pickup,28,Bank Transfer,Bi-Weekly,104
3128,55,Female,Gloves,Accessories,94,Louisiana,South,M,Beige,Winter,3.4,No,Free Shipping,43,Credit Card,Quarterly,4
3129,65,Female,Jacket,Outerwear,32,Arkansas,South,S,Indigo,Fall,4.4,No,Standard,20,Cash,Annually,1
3130,60,Female,Sandals,Footwear,20,Maryland,South,S,Cyan,Summer,4.7,No,Express,40,Venmo,Quarterly,4
3131,52,Female,Pants,Clothing,20,Vermont,Northeast,M,Yellow,Summer,4.5,No,Store Pickup,34,Venmo,Quarterly,4
3132,34,Female,Jacket,Outerwear,59,North Dakota,Midwest,M,Peach,Fall,2.9,No,Store Pickup,11,Bank Transfer,Quarterly,4
3133,33,Female,Sweater,Clothing,97,Michigan,Midwest,M,Yellow,Summer,4.2,No,Express,26,Cash,Quarterly,4
3134,58,Female,T-shirt,Clothing,68,Arkansas,South,M,Orange,Spring,4.1,No,Next Day Air,29,Cash,Bi-Weekly,104
3135,35,Female,Boots,Footwear,66,Kentucky,South,L,Gray,Spring,4.4,No,Store Pickup,47,Bank Transfer,Weekly,52
3136,68,Female,Shoes,Footwear,85,Indiana,Midwest,L,Yellow,Spring,4.7,No,Free Shipping,48,Venmo,Fortnightly,26
3137,58,Female,Skirt,Clothing,32,Minnesota,Midwest,M,Gray,Fall,3.1,No,Next Day Air,29,Cash,Bi-Weekly,104
3138,34,Female,Coat,Outerwear,44,Louisiana,South,M,Turquoise,Spring,2.7,No,2-Day Shipping,14,Bank Transfer,Monthly,12
3139,47,Female,Blouse,Clothing,95,Kentucky,South,L,Gray,Fall,4.6,No,Next Day Air,40,Cash,Quarterly,4
3140,35,Female,Sunglasses,Accessories,85,Georgia,South,M,Olive,Winter,4.4,No,Next Day Air,4,Venmo,Weekly,52
3141,34,Female,Gloves,Accessories,44,Alaska,West,XL,Peach,Summer,4.6,No,Free Shipping,37,Bank Transfer,Weekly,52
3142,36,Female,Sunglasses,Accessories,30,Mississippi,South,S,Peach,Winter,4.9,No,Express,47,Credit Card,Bi-Weekly,104
3143,23,Female,Sneakers,Footwear,21,Kansas,Midwest,L,Magenta,Winter,4,No,2-Day Shipping,1,Venmo,Quarterly,4
3144,68,Female,Hoodie,Clothing,22,Arizona,West,M,Purple,Summer,2.9,No,Store Pickup,26,Cash,Quarterly,4
3145,23,Female,Boots,Footwear,70,Maine,Northeast,L,Beige,Spring,2.6,No,Free Shipping,12,Debit Card,Quarterly,4
3146,57,Female,Handbag,Accessories,29,Texas,South,XL,Purple,Spring,4.6,No,Standard,16,PayPal,Fortnightly,26
3147,21,Female,Shirt,Clothing,83,Virginia,South,S,Yellow,Winter,4.9,No,Free Shipping,19,PayPal,Annually,1
3148,45,Female,Sweater,Clothing,99,North Dakota,Midwest,M,Pink,Winter,4.3,No,Express,21,Credit Card,Weekly,52
3149,37,Female,Shorts,Clothing,35,West Virginia,South,L,Purple,Fall,4.3,No,Free Shipping,15,Venmo,Weekly,52
3150,18,Female,Belt,Accessories,40,North Carolina,South,M,Lavender,Winter,4.6,No,Free Shipping,9,Venmo,Annually,1
3151,55,Female,Blouse,Clothing,25,Georgia,South,M,Peach,Spring,2.6,No,Express,7,Bank Transfer,Bi-Weekly,104
3152,52,Female,T-shirt,Clothing,64,New Mexico,West,L,Orange,Fall,3.1,No,2-Day Shipping,47,Bank Transfer,Quarterly,4
3153,49,Female,Belt,Accessories,90,North Carolina,South,M,Red,Fall,3.1,No,Store Pickup,17,PayPal,Monthly,12
3154,56,Female,Socks,Clothing,88,Alabama,South,L,Red,Fall,3.1,No,Next Day Air,46,Venmo,Fortnightly,26
3155,27,Female,Belt,Accessories,55,Connecticut,Northeast,M,Gold,Winter,4.4,No,Standard,32,Cash,Quarterly,4
3156,22,Female,Handbag,Accessories,90,Montana,West,M,Brown,Fall,4.3,No,Free Shipping,34,Cash,Annually,1
3157,18,Female,Shirt,Clothing,50,Montana,West,M,Black,Winter,3.1,No,2-Day Shipping,18,Cash,Monthly,12
3158,21,Female,Belt,Accessories,34,Maine,Northeast,L,Red,Fall,3.1,No,Store Pickup,5,Debit Card,Fortnightly,26
3159,30,Female,Jewelry,Accessories,77,Mississippi,South,M,Gray,Winter,4.9,No,2-Day Shipping,44,Credit Card,Monthly,12
3160,62,Female,Hat,Accessories,89,Louisiana,South,L,Pink,Winter,2.9,No,Store Pickup,4,Bank Transfer,Quarterly,4
3161,28,Female,Backpack,Accessories,87,Nebraska,Midwest,XL,Turquoise,Fall,3.8,No,Next Day Air,37,Cash,Fortnightly,26
3162,66,Female,Dress,Clothing,77,Massachusetts,Northeast,S,Charcoal,Winter,4.2,No,2-Day Shipping,43,Cash,Monthly,12
3163,66,Female,Shoes,Footwear,85,Wisconsin,Midwest,L,Blue,Winter,3.9,No,Standard,28,Bank Transfer,Quarterly,4
3164,49,Female,Pants,Clothing,66,Nebraska,Midwest,XL,Turquoise,Summer,2.8,No,Express,36,Cash,Monthly,12
3165,40,Female,Dress,Clothing,32,Arizona,West,L,Silver,Winter,2.6,No,Standard,16,Credit Card,Annually,1
3166,49,Female,Jacket,Outerwear,92,Hawaii,West,M,Lavender,Spring,3,No,Store Pickup,38,Bank Transfer,Quarterly,4
3167,19,Female,Shirt,Clothing,80,Georgia,South,M,Gold,Winter,2.7,No,Next Day Air,37,Bank Transfer,Fortnightly,26
3168,24,Female,Dress,Clothing,78,Oregon,West,M,Blue,Fall,2.8,No,2-Day Shipping,9,Cash,Bi-Weekly,104
3169,31,Female,Jeans,Clothing,24,Montana,West,M,Orange,Spring,2.9,No,2-Day Shipping,14,PayPal,Fortnightly,26
3170,35,Female,T-shirt,Clothing,59,Georgia,South,M,White,Fall,3.8,No,Free Shipping,3,Venmo,Weekly,52
3171,65,Female,Sunglasses,Accessories,41,Rhode Island,Northeast,XL,Charcoal,Spring,4.4,No,Express,10,Credit Card,Fortnightly,26
3172,68,Female,Jewelry,Accessories,26,Tennessee,South,M,Maroon,Spring,3.1,No,Express,26,Bank Transfer,Bi-Weekly,104
3173,57,Female,Socks,Clothing,52,Missouri,Midwest,M,Olive,Fall,3.7,No,Standard,30,Debit Card,Bi-Weekly,104
3174,69,Female,Skirt,Clothing,46,Washington,West,L,Teal,Summer,4.9,No,Next Day Air,32,PayPal,Fortnightly,26
3175,45,Female,Pants,Clothing,52,Oklahoma,South,L,Orange,Winter,3.8,No,Store Pickup,35,PayPal,Monthly,12
3176,35,Female,Socks,Clothing,42,Connecticut,Northeast,M,Maroon,Fall,3.4,No,Store Pickup,26,Debit Card,Quarterly,4
3177,36,Female,Sandals,Footwear,37,Arkansas,South,XL,Turquoise,Spring,4.6,No,2-Day Shipping,39,Credit Card,Monthly,12
3178,55,Female,Belt,Accessories,52,Missouri,Midwest,L,Beige,Fall,3.2,No,Standard,31,Credit Card,Monthly,12
3179,66,Female,Sandals,Footwear,34,Washington,West,L,Beige,Spring,2.7,No,Free Shipping,28,Credit Card,Annually,1
3180,57,Female,Shorts,Clothing,88,Idaho,West,M,Olive,Spring,4.3,No,Free Shipping,12,Debit Card,Bi-Weekly,104
3181,18,Female,Handbag,Accessories,88,Montana,West,L,Turquoise,Fall,3.8,No,Standard,46,PayPal,Weekly,52
3182,31,Female,Jacket,Outerwear,51,Montana,West,M,Charcoal,Summer,4.4,No,Free Shipping,27,PayPal,Quarterly,4
3183,50,Female,Sunglasses,Accessories,97,Georgia,South,L,Green,Fall,3.6,No,Free Shipping,4,Credit Card,Annually,1
3184,50,Female,Sneakers,Footwear,56,Mississippi,South,M,Green,Winter,3.5,No,Standard,14,Cash,Quarterly,4
3185,61,Female,Sweater,Clothing,53,Hawaii,West,L,Green,Spring,4.2,No,2-Day Shipping,30,Venmo,Quarterly,4
3186,52,Female,Skirt,Clothing,71,Ohio,Midwest,L,Gold,Fall,4.7,No,Express,6,PayPal,Annually,1
3187,38,Female,Jewelry,Accessories,93,Virginia,South,S,Cyan,Winter,4.8,No,Store Pickup,43,Venmo,Annually,1
3188,67,Female,Blouse,Clothing,72,Texas,South,L,Indigo,Winter,3.2,No,Free Shipping,28,Debit Card,Weekly,52
3189,42,Female,Blouse,Clothing,59,Vermont,Northeast,M,Lavender,Winter,3.5,No,Standard,39,Bank Transfer,Monthly,12
3190,25,Female,Boots,Footwear,87,Kansas,Midwest,M,Beige,Summer,4.2,No,Store Pickup,30,PayPal,Bi-Weekly,104
3191,41,Female,Jeans,Clothing,78,California,West,S,Purple,Fall,3.4,No,Free Shipping,5,Credit Card,Fortnightly,26
3192,62,Female,Hoodie,Clothing,68,Mississippi,South,XL,Maroon,Winter,4.7,No,Store Pickup,42,Credit Card,Quarterly,4
3193,19,Female,Sweater,Clothing,76,Iowa,Midwest,S,Maroon,Fall,3,No,Free Shipping,20,Cash,Fortnightly,26
3194,63,Female,Gloves,Accessories,99,Virginia,South,L,Teal,Winter,4,No,Express,35,Credit Card,Fortnightly,26
3195,43,Female,Sneakers,Footwear,52,Maryland,South,L,Gold,Summer,4.6,No,Standard,10,Credit Card,Bi-Weekly,104
3196,68,Female,Sunglasses,Accessories,58,Missouri,Midwest,S,Red,Spring,4.9,No,Next Day Air,36,Credit Card,Quarterly,4
3197,24,Female,Belt,Accessories,59,Wisconsin,Midwest,L,Maroon,Winter,2.8,No,Express,21,Debit Card,Fortnightly,26
3198,27,Female,Sweater,Clothing,71,Maine,Northeast,M,Teal,Spring,3.2,No,Free Shipping,29,Credit Card,Quarterly,4
3199,61,Female,Gloves,Accessories,94,Pennsylvania,Northeast,L,Peach,Winter,2.8,No,Free Shipping,39,Debit Card,Weekly,52
3200,59,Female,Handbag,Accessories,40,Maine,Northeast,XL,Pink,Winter,4.2,No,Express,16,PayPal,Monthly,12
3201,67,Female,Socks,Clothing,24,Missouri,Midwest,L,Black,Spring,4.8,No,Free Shipping,32,Credit Card,Monthly,12
3202,46,Female,Pants,Clothing,38,Vermont,Northeast,S,Indigo,Fall,2.8,No,2-Day Shipping,34,Cash,Monthly,12
3203,65,Female,Scarf,Accessories,37,Wisconsin,Midwest,L,Green,Fall,4.5,No,Standard,38,Venmo,Annually,1
3204,63,Female,Coat,Outerwear,29,New Jersey,Northeast,L,Teal,Spring,4.1,No,Express,14,Venmo,Annually,1
3205,57,Female,Jacket,Outerwear,92,New Mexico,West,XL,Lavender,Fall,4.3,No,Free Shipping,23,Debit Card,Bi-Weekly,104
3206,40,Female,Hoodie,Clothing,24,Colorado,West,XL,Magenta,Fall,4.4,No,2-Day Shipping,50,Bank Transfer,Quarterly,4
3207,36,Female,Boots,Footwear,52,California,West,M,Brown,Winter,3,No,Free Shipping,49,PayPal,Monthly,12
3208,67,Female,Socks,Clothing,29,Arizona,West,XL,Beige,Summer,2.7,No,Next Day Air,14,PayPal,Annually,1
3209,61,Female,Jewelry,Accessories,30,Indiana,Midwest,L,Indigo,Winter,3.3,No,2-Day Shipping,42,PayPal,Weekly,52
3210,64,Female,Shoes,Footwear,31,Arkansas,South,L,Peach,Fall,4.3,No,Standard,39,Debit Card,Annually,1
3211,30,Female,Socks,Clothing,67,Nevada,West,M,Magenta,Summer,2.9,No,Express,43,Venmo,Bi-Weekly,104
3212,53,Female,Pants,Clothing,65,Rhode Island,Northeast,L,Turquoise,Winter,4.9,No,Standard,12,Cash,Monthly,12
3213,27,Female,Sneakers,Footwear,22,Wyoming,West,M,Indigo,Winter,3.6,No,2-Day Shipping,21,Debit Card,Weekly,52
3214,27,Female,Sunglasses,Accessories,56,Texas,South,M,Brown,Winter,3.3,No,Standard,33,Credit Card,Monthly,12
3215,53,Female,Skirt,Clothing,78,Washington,West,M,Yellow,Spring,3.1,No,Free Shipping,6,Debit Card,Annually,1
3216,34,Female,Coat,Outerwear,90,Rhode Island,Northeast,M,Magenta,Summer,2.7,No,Free Shipping,10,PayPal,Quarterly,4
3217,39,Female,Hoodie,Clothing,85,Illinois,Midwest,S,Olive,Winter,3.4,No,Next Day Air,18,Cash,Weekly,52
3218,44,Female,Sunglasses,Accessories,58,Oregon,West,M,Silver,Fall,3.4,No,Express,46,Venmo,Weekly,52
3219,37,Female,Skirt,Clothing,34,Florida,South,M,Teal,Fall,3.9,No,Express,49,PayPal,Monthly,12
3220,57,Female,Coat,Outerwear,40,Kansas,Midwest,L,White,Summer,3.5,No,2-Day Shipping,39,Credit Card,Weekly,52
3221,38,Female,Handbag,Accessories,29,North Dakota,Midwest,M,Blue,Fall,4.1,No,Free Shipping,16,Cash,Monthly,12
3222,21,Female,T-shirt,Clothing,76,New Hampshire,Northeast,M,Yellow,Winter,3.2,No,Standard,28,Cash,Annually,1
3223,45,Female,Sunglasses,Accessories,84,Texas,South,S,Maroon,Fall,4.6,No,Store Pickup,22,PayPal,Quarterly,4
3224,68,Female,Shirt,Clothing,65,Montana,West,S,Gray,Spring,3.9,No,Standard,36,Venmo,Bi-Weekly,104
3225,37,Female,Hoodie,Clothing,80,Delaware,South,L,Indigo,Winter,2.7,No,Free Shipping,18,PayPal,Monthly,12
3226,53,Female,Blouse,Clothing,98,New Hampshire,Northeast,M,Pink,Fall,3,No,Store Pickup,31,Credit Card,Weekly,52
3227,57,Female,Sneakers,Footwear,71,Minnesota,Midwest,XL,Beige,Spring,3.3,No,Next Day Air,38,Bank Transfer,Fortnightly,26
3228,28,Female,Scarf,Accessories,69,Alaska,West,XL,White,Fall,2.7,No,Free Shipping,42,Debit Card,Quarterly,4
3229,37,Female,Jewelry,Accessories,95,Connecticut,Northeast,M,Yellow,Spring,4.6,No,2-Day Shipping,27,PayPal,Annually,1
3230,54,Female,Pants,Clothing,67,Connecticut,Northeast,M,Teal,Fall,2.7,No,Express,24,Cash,Monthly,12
3231,49,Female,Sneakers,Footwear,49,Kansas,Midwest,M,Olive,Summer,2.5,No,Next Day Air,38,Debit Card,Annually,1
3232,62,Female,Shoes,Footwear,97,Nevada,West,M,Maroon,Winter,4.4,No,Free Shipping,9,Credit Card,Annually,1
3233,45,Female,T-shirt,Clothing,34,Massachusetts,Northeast,M,White,Spring,4,No,Next Day Air,19,Bank Transfer,Monthly,12
3234,45,Female,Belt,Accessories,74,Indiana,Midwest,M,Lavender,Fall,3.8,No,Express,11,Debit Card,Bi-Weekly,104
3235,49,Female,Jewelry,Accessories,96,Washington,West,M,Black,Winter,2.5,No,2-Day Shipping,16,Debit Card,Quarterly,4
3236,27,Female,Belt,Accessories,68,Kansas,Midwest,M,Green,Summer,4,No,Free Shipping,18,Venmo,Monthly,12
3237,63,Female,Belt,Accessories,84,South Carolina,South,L,Olive,Fall,4.1,No,Next Day Air,8,Cash,Monthly,12
3238,61,Female,T-shirt,Clothing,57,Vermont,Northeast,M,Gray,Summer,2.8,No,Express,4,Cash,Weekly,52
3239,25,Female,Sneakers,Footwear,84,Wyoming,West,XL,Teal,Fall,3.4,No,2-Day Shipping,37,Cash,Quarterly,4
3240,33,Female,Sunglasses,Accessories,32,Colorado,West,M,Charcoal,Fall,2.7,No,2-Day Shipping,30,Cash,Monthly,12
3241,56,Female,Sandals,Footwear,37,West Virginia,South,M,Violet,Fall,3.8,No,2-Day Shipping,37,Bank Transfer,Monthly,12
3242,50,Female,Handbag,Accessories,58,Connecticut,Northeast,M,Lavender,Summer,4.4,No,Store Pickup,30,PayPal,Quarterly,4
3243,45,Female,Socks,Clothing,74,Oregon,West,S,Beige,Fall,2.8,No,Express,17,Venmo,Weekly,52
3244,45,Female,Hoodie,Clothing,99,Idaho,West,L,Black,Summer,5,No,Store Pickup,11,Bank Transfer,Quarterly,4
3245,65,Female,Sweater,Clothing,81,Arkansas,South,M,Black,Fall,4.7,No,Express,42,Credit Card,Annually,1
3246,63,Female,Pants,Clothing,76,Kansas,Midwest,M,Purple,Fall,3.2,No,Next Day Air,20,Cash,Weekly,52
3247,70,Female,Sneakers,Footwear,98,Michigan,Midwest,M,Magenta,Summer,2.9,No,Store Pickup,37,Cash,Monthly,12
3248,53,Female,Gloves,Accessories,91,Arkansas,South,M,Teal,Summer,3.7,No,Express,12,PayPal,Fortnightly,26
3249,22,Female,T-shirt,Clothing,79,Pennsylvania,Northeast,S,Teal,Summer,4.2,No,Free Shipping,41,Bank Transfer,Quarterly,4
3250,26,Female,Backpack,Accessories,83,Virginia,South,M,Pink,Summer,3.4,No,Express,32,Credit Card,Quarterly,4
3251,23,Female,Coat,Outerwear,90,Minnesota,Midwest,M,Teal,Spring,2.9,No,2-Day Shipping,15,Venmo,Weekly,52
3252,25,Female,Coat,Outerwear,20,Nevada,West,M,Gold,Winter,3.7,No,Standard,39,Venmo,Quarterly,4
3253,69,Female,Sandals,Footwear,21,Montana,West,L,Brown,Spring,2.7,No,Store Pickup,48,Credit Card,Fortnightly,26
3254,36,Female,Backpack,Accessories,60,Nebraska,Midwest,M,Brown,Fall,3.2,No,2-Day Shipping,8,Venmo,Fortnightly,26
3255,21,Female,Sweater,Clothing,31,Indiana,Midwest,S,Magenta,Winter,4.9,No,Store Pickup,11,Bank Transfer,Quarterly,4
3256,57,Female,Shorts,Clothing,40,New Jersey,Northeast,M,Black,Fall,2.8,No,Next Day Air,36,Bank Transfer,Monthly,12
3257,60,Female,Sunglasses,Accessories,26,Wisconsin,Midwest,L,Teal,Winter,4.7,No,Free Shipping,50,Venmo,Quarterly,4
3258,44,Female,Shirt,Clothing,98,Minnesota,Midwest,M,Brown,Fall,3.3,No,Express,39,Venmo,Quarterly,4
3259,31,Female,Shoes,Footwear,51,New Jersey,Northeast,M,Magenta,Spring,4.3,No,Express,11,Credit Card,Bi-Weekly,104
3260,57,Female,Hat,Accessories,95,Oklahoma,South,XL,Indigo,Fall,3.7,No,2-Day Shipping,5,Debit Card,Quarterly,4
3261,39,Female,Scarf,Accessories,36,Wisconsin,Midwest,M,Violet,Summer,4.5,No,2-Day Shipping,7,Credit Card,Annually,1
3262,48,Female,Belt,Accessories,52,Rhode Island,Northeast,L,Cyan,Winter,3.4,No,Store Pickup,50,Debit Card,Weekly,52
3263,42,Female,T-shirt,Clothing,35,Indiana,Midwest,M,Violet,Spring,2.7,No,Standard,21,Cash,Quarterly,4
3264,56,Female,Shorts,Clothing,68,Vermont,Northeast,S,Black,Fall,4.4,No,Express,31,Debit Card,Fortnightly,26
3265,28,Female,Pants,Clothing,50,Maine,Northeast,S,Charcoal,Winter,4,No,Express,39,Cash,Bi-Weekly,104
3266,40,Female,Sunglasses,Accessories,100,Alabama,South,M,White,Winter,3.2,No,Express,28,Credit Card,Fortnightly,26
3267,49,Female,Coat,Outerwear,74,Alabama,South,S,Gray,Winter,4.2,No,Next Day Air,33,Bank Transfer,Weekly,52
3268,37,Female,Hoodie,Clothing,45,Idaho,West,L,Pink,Winter,3,No,Store Pickup,42,Credit Card,Quarterly,4
3269,22,Female,Dress,Clothing,97,Arkansas,South,M,Cyan,Fall,2.8,No,Free Shipping,5,Bank Transfer,Quarterly,4
3270,27,Female,Blouse,Clothing,60,Ohio,Midwest,M,Blue,Winter,4.9,No,Express,25,Cash,Monthly,12
3271,59,Female,Socks,Clothing,25,Illinois,Midwest,M,Indigo,Winter,4.7,No,Express,48,PayPal,Annually,1
3272,35,Female,Socks,Clothing,55,Nevada,West,XL,Magenta,Spring,4.4,No,Standard,30,Credit Card,Weekly,52
3273,58,Female,Shoes,Footwear,99,Texas,South,M,Lavender,Winter,3.1,No,Next Day Air,34,PayPal,Quarterly,4
3274,58,Female,Belt,Accessories,45,Nevada,West,S,Orange,Summer,2.6,No,Free Shipping,34,PayPal,Quarterly,4
3275,46,Female,Sweater,Clothing,20,Oklahoma,South,M,Cyan,Spring,3.9,No,Store Pickup,14,Cash,Fortnightly,26
3276,43,Female,Pants,Clothing,88,Alabama,South,XL,Green,Summer,2.6,No,2-Day Shipping,2,Debit Card,Weekly,52
3277,39,Female,Scarf,Accessories,99,South Dakota,Midwest,M,White,Summer,4,No,Store Pickup,41,PayPal,Quarterly,4
3278,59,Female,Skirt,Clothing,86,Texas,South,M,Blue,Spring,4.9,No,Store Pickup,3,Credit Card,Monthly,12
3279,59,Female,Dress,Clothing,70,Montana,West,M,Black,Summer,3.3,No,2-Day Shipping,18,Bank Transfer,Weekly,52
3280,59,Female,Hat,Accessories,50,Wyoming,West,S,Red,Fall,3,No,Express,1,Debit Card,Fortnightly,26
3281,45,Female,Handbag,Accessories,57,New York,Northeast,L,Red,Winter,2.7,No,Next Day Air,5,PayPal,Monthly,12
3282,27,Female,Pants,Clothing,69,Oregon,West,L,Gold,Winter,3.1,No,Free Shipping,41,Bank Transfer,Annually,1
3283,24,Female,T-shirt,Clothing,94,California,West,M,Red,Fall,4.8,No,Next Day Air,5,Credit Card,Monthly,12
3284,47,Female,Jacket,Outerwear,24,North Carolina,South,L,Purple,Spring,2.9,No,Express,10,Debit Card,Quarterly,4
3285,70,Female,Scarf,Accessories,79,Kentucky,South,L,White,Spring,4.5,No,2-Day Shipping,20,Venmo,Annually,1
